VC:2f90039 BD:Jan 16 2014 SN:LGR-14-0083
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  08/09/2022 11:28:45.556,   1.978893e+00,   0.000000e+00,   3.142742e+04,   0.000000e+00,   4.141014e+02,   0.000000e+00,   2.043103e+00,   0.000000e+00,   4.275378e+02,   0.000000e+00,   1.396217e+02,   0.000000e+00,   2.877706e+01,   0.000000e+00,   2.895381e+01,   0.000000e+00,   9.954837e+00,   0.000000e+00,   7.161397e+00,   0.000000e+00,              3,              9,               
  08/09/2022 11:28:46.534,   1.974778e+00,   0.000000e+00,   3.140337e+04,   0.000000e+00,   4.132442e+02,   0.000000e+00,   2.038803e+00,   0.000000e+00,   4.266422e+02,   0.000000e+00,   1.396204e+02,   0.000000e+00,   2.877818e+01,   0.000000e+00,   2.897340e+01,   0.000000e+00,   9.958114e+00,   0.000000e+00,   7.161559e+00,   0.000000e+00,              3,              9,               
  08/09/2022 11:28:47.511,   1.976198e+00,   0.000000e+00,   3.151926e+04,   0.000000e+00,   4.135082e+02,   0.000000e+00,   2.040514e+00,   0.000000e+00,   4.269658e+02,   0.000000e+00,   1.396265e+02,   0.000000e+00,   2.877904e+01,   0.000000e+00,   2.899103e+01,   0.000000e+00,   9.956018e+00,   0.000000e+00,   7.159806e+00,   0.000000e+00,              3,             10,               
  08/09/2022 11:28:48.487,   1.975649e+00,   0.000000e+00,   3.150824e+04,   0.000000e+00,   4.131786e+02,   0.000000e+00,   2.039924e+00,   0.000000e+00,   4.266206e+02,   0.000000e+00,   1.396548e+02,   0.000000e+00,   2.878071e+01,   0.000000e+00,   2.900169e+01,   0.000000e+00,   9.960287e+00,   0.000000e+00,   7.160059e+00,   0.000000e+00,              3,             10,               
  08/09/2022 11:28:49.465,   1.973380e+00,   0.000000e+00,   3.143750e+04,   0.000000e+00,   4.127664e+02,   0.000000e+00,   2.037431e+00,   0.000000e+00,   4.261639e+02,   0.000000e+00,   1.396463e+02,   0.000000e+00,   2.878200e+01,   0.000000e+00,   2.901656e+01,   0.000000e+00,   9.960762e+00,   0.000000e+00,   7.159365e+00,   0.000000e+00,              3,             10,               
  08/09/2022 11:28:50.442,   1.974812e+00,   0.000000e+00,   3.153161e+04,   0.000000e+00,   4.123503e+02,   0.000000e+00,   2.039109e+00,   0.000000e+00,   4.257757e+02,   0.000000e+00,   1.396335e+02,   0.000000e+00,   2.878329e+01,   0.000000e+00,   2.904392e+01,   0.000000e+00,   9.961756e+00,   0.000000e+00,   7.159059e+00,   0.000000e+00,              3,             10,               
  08/09/2022 11:28:51.419,   1.972901e+00,   0.000000e+00,   3.148015e+04,   0.000000e+00,   4.127430e+02,   0.000000e+00,   2.037027e+00,   0.000000e+00,   4.261586e+02,   0.000000e+00,   1.396570e+02,   0.000000e+00,   2.878457e+01,   0.000000e+00,   2.905122e+01,   0.000000e+00,   9.960169e+00,   0.000000e+00,   7.157199e+00,   0.000000e+00,              3,             10,               
  08/09/2022 11:28:52.396,   1.972850e+00,   0.000000e+00,   3.157776e+04,   0.000000e+00,   4.120929e+02,   0.000000e+00,   2.037179e+00,   0.000000e+00,   4.255301e+02,   0.000000e+00,   1.396568e+02,   0.000000e+00,   2.878562e+01,   0.000000e+00,   2.906362e+01,   0.000000e+00,   9.966138e+00,   0.000000e+00,   7.163027e+00,   0.000000e+00,              3,             10,               
  08/09/2022 11:28:53.373,   1.973155e+00,   0.000000e+00,   3.156041e+04,   0.000000e+00,   4.118835e+02,   0.000000e+00,   2.037458e+00,   0.000000e+00,   4.253063e+02,   0.000000e+00,   1.396282e+02,   0.000000e+00,   2.878678e+01,   0.000000e+00,   2.908164e+01,   0.000000e+00,   9.959742e+00,   0.000000e+00,   7.165606e+00,   0.000000e+00,              3,             10,               
  08/09/2022 11:28:54.350,   1.973255e+00,   0.000000e+00,   3.145223e+04,   0.000000e+00,   4.121473e+02,   0.000000e+00,   2.037334e+00,   0.000000e+00,   4.255312e+02,   0.000000e+00,   1.396307e+02,   0.000000e+00,   2.878831e+01,   0.000000e+00,   2.909632e+01,   0.000000e+00,   9.962623e+00,   0.000000e+00,   7.161282e+00,   0.000000e+00,              3,             10,               
